name;club;games_played;games_started;mins;clean_sheet;goals_against;goalkeeper_saves;accurate_pass;long_ball_percentage;clearances;total_wins;total_losses;total_draws
chris-wondolowski;SJ;28;26;2308;2;18;0;1;68;36;0;0;26;17;18;3;0
edson-buddle;LA;25;25;2109;0;17;0;2;96;43;0;0;43;31;27;4;0
dwayne-de-rosario;TOR;27;24;2226;3;15;0;3;72;36;0;0;27;31;41;5;0
omar-cummings;COL;29;28;2471;1;14;0;3;76;37;0;0;21;42;25;4;0
sebastien-le-toux;PHI;28;28;2520;0;14;0;11;90;48;0;0;10;37;27;0;0
juan-pablo-angel;RBNY;30;29;2593;1;13;0;4;98;40;0;0;19;17;50;2;0
conor-casey;COL;27;26;2289;1;13;0;6;69;28;0;0;52;31;19;8;0
alvaro-saborio;RSL;27;23;1988;4;12;0;4;51;22;0;0;30;30;21;3;0
jeff-cunningham;DAL;27;13;1464;14;11;0;1;58;25;0;0;8;13;27;0;0
kei-kamara;SKC;29;27;2418;2;10;0;6;91;33;0;0;44;49;16;4;0
fredy-montero;SEA;29;27;2353;2;10;0;10;91;34;0;0;44;60;16;5;0
steve-zakuani;SEA;29;27;2285;2;10;0;6;41;21;0;0;22;19;17;4;0
guillermo-barros-schelotto;CLB;29;29;2545;0;9;0;8;62;27;0;0;14;53;25;2;0
justin-braun;CHV;28;24;2118;4;9;0;3;62;25;0;0;25;30;21;2;0
david-ferreira;DAL;30;30;2699;0;8;0;13;54;26;0;0;34;84;11;4;0
chad-barrett;TOR;23;18;1545;5;7;0;2;32;16;0;0;11;12;12;4;0
brian-ching;HOU;20;16;1425;4;7;0;3;25;9;0;0;21;27;18;2;0
landon-donovan;LA;24;24;2141;0;7;0;16;44;20;0;0;25;32;14;3;0
javier-morales;RSL;26;25;2163;1;7;0;9;42;21;0;0;35;76;4;2;0
danny-mwanga;PHI;24;17;1461;7;7;0;4;27;14;0;0;16;16;6;0;0
marco-pappa;CHI;25;23;1961;2;7;0;5;57;26;0;0;20;15;10;2;0
