name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
conor-chinn;RBNY;5;0;29;0;0;0;0;0;0;0;0;0;0;0;0
giorgi-chirgadze;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-convey;SJ;28;28;2472;0;0;0;0;0;0;10;0.36;0;0;0;0
ramiro-corrales;SJ;20;18;1677;0;0;0;0;0;0;2;0.11;0;0;0;0
bouna-coundoul;RBNY;27;27;2430;0;0;0;0;0;0;1;0.04;0;0;0;0
sam-cronin;TOR;6;4;353;0;0;0;0;0;0;1;0.25;0;0;0;0
omar-cummings;COL;29;28;2471;0;0;0;0;0;0;3;0.11;0;0;0;0
jeff-cunningham;DAL;27;13;1464;0;0;0;0;0;0;1;0.06;0;0;0;0
austin-da-luz;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;8;2;303;0;0;0;0;0;0;1;0.3;0;0;0;0
kyle-davies;DAL;3;2;166;0;0;0;0;0;0;0;0;0;0;0;0
paulo-jr;RSL;3;0;65;0;0;0;0;0;0;0;0;0;0;0;0
a-j-delagarza;LA;17;14;1307;0;0;0;0;0;0;0;0;0;0;0;0
landon-donovan;LA;24;24;2141;0;0;0;0;0;0;16;0.67;0;0;0;0
alex-cazumba;LA;18;8;830;0;0;0;0;0;0;1;0.11;0;0;0;0
dilly-duka;CLB;3;2;160;0;0;0;0;0;0;0;0;0;0;0;0
todd-dunivant;LA;27;27;2409;0;0;0;0;0;0;1;0.04;0;0;0;0
danny-earls;COL;18;15;1413;0;0;0;0;0;0;0;0;0;0;0;0
edson-edward;DAL;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-ekpo;CLB;24;13;1178;0;0;0;0;0;0;0;0;0;0;0;0
fabian-espindola;RSL;22;19;1514;0;0;0;0;0;0;2;0.12;0;0;0;0
david-estrada;SEA;3;1;88;0;0;0;0;0;0;0;0;0;0;0;0
brad-evans;SEA;12;11;965;0;0;0;0;0;0;3;0.28;0;0;0;0
alvaro-fernandez;SEA;12;4;475;0;0;0;0;0;0;1;0.19;0;0;0;0
david-ferreira;DAL;30;30;2699;0;0;0;0;0;0;13;0.43;0;0;0;0
robbie-findley;RSL;24;15;1355;0;0;0;0;0;0;4;0.27;0;0;0;0
shaun-francis;CLB;12;10;993;0;0;0;0;0;0;1;0.09;0;0;0;0
sean-franklin;LA;25;24;2126;0;0;0;0;0;0;6;0.25;0;0;0;0
mike-fucito;SEA;4;0;47;0;0;0;0;0;0;0;0;0;0;0;0
irving-garcia;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-garey;CLB;22;9;784;0;0;0;0;0;0;2;0.23;0;0;0;0
eddie-gaven;CLB;28;28;2384;0;0;0;0;0;0;5;0.19;0;0;0;0
;SJ;12;8;777;0;0;0;0;0;0;3;0.35;0;0;0;0
luis-gil;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joey-gjertsen;SJ;18;16;1220;0;0;0;0;0;0;1;0.07;0;0;0;0
cornell-glen;SJ;21;10;947;0;0;0;0;0;0;0;0;0;0;0;0
jackson-goncalves;DAL;12;9;805;0;0;0;0;0;0;1;0.11;0;0;0;0
omar-gonzalez;LA;28;28;2520;0;0;0;0;0;0;0;0;0;0;0;0
nelson-gonzalez;RSL;12;3;330;0;0;0;0;0;0;1;0.27;0;0;0;0
leonardo-gonzalez;SEA;27;27;2347;0;0;0;0;0;0;1;0.04;0;0;0;0
ned-grabavoy;RSL;23;18;1562;0;0;0;0;0;0;1;0.06;0;0;0;0
taylor-graham;SEA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
leandre-griffit;CLB;3;0;43;0;0;0;0;0;0;0;0;0;0;0;0
andy-gruenebaum;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bruno-guarda;DAL;9;2;233;0;0;0;0;0;0;0;0;0;0;0;0
jeremy-hall;RBNY;13;9;895;0;0;0;0;0;0;1;0.1;0;0;0;0
atiba-harris;DAL;29;28;2473;0;0;0;0;0;0;2;0.07;0;0;0;0
kevin-hartman;DAL;20;20;1755;0;0;0;0;0;0;0;0;0;0;0;0
frankie-hejduk;CLB;20;20;1736;0;0;0;0;0;0;2;0.1;0;0;0;0
thierry-henry;RBNY;11;11;859;0;0;0;0;0;0;3;0.31;0;0;0;0
jason-hernandez;SJ;27;27;2412;0;0;0;0;0;0;1;0.04;0;0;0;0
daniel-hernandez;DAL;24;24;2098;0;0;0;0;0;0;0;0;0;0;0;0
william-hesmer;CLB;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
david-horst;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jhon-kennedy-hurtado;SEA;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
patrick-ianni;SEA;25;24;2096;0;0;0;0;0;0;0;0;0;0;0;0
salou-ibrahim;RBNY;19;8;747;0;0;0;0;0;0;0;0;0;0;0;0
ugo-ihemelu;DAL;19;18;1558;0;0;0;0;0;0;0;0;0;0;0;0
andy-iro;CLB;25;24;2117;0;0;0;0;0;0;1;0.04;0;0;0;0
nate-jaqua;SEA;15;3;409;0;0;0;0;0;0;3;0.66;0;0;0;0
omar-jasseh;SJ;4;0;76;0;0;0;0;0;0;0;0;0;0;0;0
george-john;DAL;25;25;2138;0;0;0;0;0;0;0;0;0;0;0;0
ryan-johnson;SJ;27;19;1706;0;0;0;0;0;0;8;0.42;0;0;0;0
will-johnson;RSL;28;24;2184;0;0;0;0;0;0;1;0.04;0;0;0;0
bryan-jordan;LA;8;2;268;0;0;0;0;0;0;0;0;0;0;0;0
ian-joyce;COL;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
macoumba-kandji;COL;7;4;337;0;0;0;0;0;0;3;0.8;0;0;0;0
kasey-keller;SEA;30;30;2655;0;0;0;0;0;0;1;0.03;0;0;0;0
kosuke-kimura;COL;23;21;1931;0;0;0;0;0;0;3;0.14;0;0;0;0
jovan-kirovski;LA;21;11;932;0;0;0;0;0;0;2;0.19;0;0;0;0
chris-klein;LA;11;3;303;0;0;0;0;0;0;2;0.59;0;0;0;0
dema-kovalenko;LA;9;8;712;0;0;0;0;0;0;0;0;0;0;0;0
ross-labauex;COL;5;1;76;0;0;0;0;0;0;0;0;0;0;0;0
josh-lambo;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;COL;30;29;2617;0;0;0;0;0;0;1;0.03;0;0;0;0
chris-leitch;SJ;15;15;1225;0;0;0;0;0;0;0;0;0;0;0;0
steven-lenhart;CLB;27;17;1640;0;0;0;0;0;0;2;0.11;0;0;0;0
roger-levesque;SEA;16;5;510;0;0;0;0;0;0;0;0;0;0;0;0
eddie-lewis;LA;13;1;250;0;0;0;0;0;0;0;0;0;0;0;0
bryan-leyva;DAL;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0
joel-lindpere;RBNY;29;29;2567;0;0;0;0;0;0;6;0.21;0;0;0;0
claudio-lopez;COL;11;0;200;0;0;0;0;0;0;0;0;0;0;0;0
zach-loyd;DAL;24;19;1769;0;0;0;0;0;0;0;0;0;0;0;0
ruben-luna;DAL;4;0;48;0;0;0;0;0;0;0;0;0;0;0;0
mike-magee;LA;16;9;789;0;0;0;0;0;0;1;0.11;0;0;0;0
peri-marosevic;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafa-marquez;RBNY;10;10;783;0;0;0;0;0;0;1;0.11;0;0;0;0
chad-marshall;CLB;24;24;2160;0;0;0;0;0;0;2;0.08;0;0;0;0
yohance-marshall;LA;2;2;180;0;0;0;0;0;0;0;0;0;0;0;0
tyrone-marshall;SEA;20;14;1419;0;0;0;0;0;0;1;0.06;0;0;0;0
pablo-mastroeni;COL;29;29;2493;0;0;0;0;0;0;3;0.11;0;0;0;0
dax-mccarty;DAL;21;18;1604;0;0;0;0;0;0;2;0.11;0;0;0;0
brandon-mcdonald;SJ;29;28;2429;0;0;0;0;0;0;2;0.07;0;0;0;0
rauwshan-mckenzie;RSL;4;2;224;0;0;0;0;0;0;0;0;0;0;0;0
tim-melia;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-mendes;RBNY;21;20;1785;0;0;0;0;0;0;1;0.05;0;0;0;0
andres-mendoza;CLB;8;1;204;0;0;0;0;0;0;0;0;0;0;0;0
roy-miller;RBNY;25;21;1948;0;0;0;0;0;0;2;0.09;0;0;0;0
adam-moffat;CLB;24;23;1951;0;0;0;0;0;0;1;0.05;0;0;0;0
miguel-montano-x6112;SEA;6;1;161;0;0;0;0;0;0;0;0;0;0;0;0
fredy-montero;SEA;29;27;2353;0;0;0;0;0;0;10;0.38;0;0;0;0
drew-moor;COL;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
javier-morales;RSL;26;25;2163;0;0;0;0;0;0;9;0.37;0;0;0;0
andre-luiz;SJ;9;9;701;0;0;0;0;0;0;1;0.13;0;0;0;0
justin-morrow;SJ;3;0;59;0;0;0;0;0;0;0;0;0;0;0;0
brian-mullan;HOU;22;17;1521;0;0;0;0;0;0;3;0.18;0;0;0;0
brian-nielsen;RBNY;2;1;105;0;0;0;0;0;0;0;0;0;0;0;0
alex-nimo;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
blaise-nkufo;SEA;11;11;931;0;0;0;0;0;0;0;0;0;0;0;0
pat-noonan;SEA;12;8;682;0;0;0;0;0;0;1;0.13;0;0;0;0
sanna-nyassi;SEA;24;14;1241;0;0;0;0;0;0;3;0.22;0;0;0;0
ciaran-o-brien;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-o-rourke;CLB;17;14;1276;0;0;0;0;0;0;1;0.07;0;0;0;0
jamison-olave;RSL;27;27;2413;0;0;0;0;0;0;0;0;0;0;0;0
ike-opara;SJ;11;10;914;0;0;0;0;0;0;0;0;0;0;0;0
duncan-oughton;CLB;3;0;41;0;0;0;0;0;0;0;0;0;0;0;0
gino-padula;CLB;15;13;1001;0;0;0;0;0;0;0;0;0;0;0;0
scott-palguta;COL;16;5;560;0;0;0;0;0;0;0;0;0;0;0;0
jeff-parke;SEA;20;20;1682;0;0;0;0;0;0;1;0.05;0;0;0;0
heath-pearce;DAL;28;27;2414;0;0;0;0;0;0;6;0.22;0;0;0;0
juninho;LA;25;25;2006;0;0;0;0;0;0;2;0.09;0;0;0;0
brian-perk;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-petke;RBNY;16;11;1047;0;0;0;0;0;0;0;0;0;0;0;0
matt-pickens;COL;29;29;2610;0;0;0;0;0;0;0;0;0;0;0;0
tim-ream;RBNY;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
emilio-renteria;CLB;19;9;857;0;0;0;0;0;0;1;0.11;0;0;0;0
kyle-reynish;RSL;3;3;270;0;0;0;0;0;0;0;0;0;0;0;0
leonardo;LA;10;10;855;0;0;0;0;0;0;0;0;0;0;0;0
dane-richards;RBNY;25;23;2008;0;0;0;0;0;0;3;0.13;0;0;0;0
donovan-ricketts;LA;29;29;2610;0;0;0;0;0;0;0;0;0;0;0;0
james-riley;SEA;27;27;2418;0;0;0;0;0;0;3;0.11;0;0;0;0
nick-rimando;RSL;27;27;2430;0;0;0;0;0;0;0;0;0;0;0;0
brad-ring;SJ;11;4;435;0;0;0;0;0;0;0;0;0;0;0;0
carl-robinson;RBNY;10;3;365;0;0;0;0;0;0;0;0;0;0;0;0
milton-rodriguez;DAL;13;13;835;0;0;0;0;0;0;1;0.11;0;0;0;0
robbie-rogers;CLB;20;17;1547;0;0;0;0;0;0;0;0;0;0;0;0
robbie-russell;RSL;22;21;1915;0;0;0;0;0;0;5;0.23;0;0;0;0
alvaro-saborio;RSL;27;23;1988;0;0;0;0;0;0;4;0.18;0;0;0;0
dario-sala;DAL;11;10;945;0;0;0;0;0;0;0;0;0;0;0;0
luke-sassano;RBNY;3;2;120;0;0;0;0;0;0;0;0;0;0;0;0
josh-saunders;LA;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
chris-schuler;RSL;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
ross-schunk;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-scott;SEA;4;4;360;0;0;0;0;0;0;0;0;0;0;0;0
scott-sealy;SJ;15;5;520;0;0;0;0;0;0;1;0.17;0;0;0;0
mike-seamon;SEA;8;3;314;0;0;0;0;0;0;1;0.29;0;0;0;0
brek-shea;DAL;25;21;1797;0;0;0;0;0;0;4;0.2;0;0;0;0
jamie-smith;COL;22;16;1357;0;0;0;0;0;0;8;0.53;0;0;0;0
seth-stammler;RBNY;21;17;1441;0;0;0;0;0;0;1;0.06;0;0;0;0
michael-stephens;LA;25;21;1884;0;0;0;0;0;0;8;0.38;0;0;0;0
khari-stephenson;SJ;11;11;776;0;0;0;0;0;0;1;0.12;0;0;0;0
nathan-sturgis;SEA;20;16;1483;0;0;0;0;0;0;2;0.12;0;0;0;0
greg-sutton;RBNY;3;3;270;0;0;0;0;0;0;0;0;0;0;0;0
carey-talley;DC;15;13;1141;0;0;0;0;0;0;0;0;0;0;0;0
tony-tchani;RBNY;27;17;1610;0;0;0;0;0;0;3;0.17;0;0;0;0
wells-thompson;COL;27;13;1287;0;0;0;0;0;0;0;0;0;0;0;0
sinisa-ubiparipovic;RBNY;18;11;932;0;0;0;0;0;0;1;0.1;0;0;0;0
peter-vagenas;SEA;7;7;542;0;0;0;0;0;0;0;0;0;0;0;0
tyson-wahl;SEA;4;2;241;0;0;0;0;0;0;1;0.37;0;0;0;0
anthony-wallace;DAL;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0
tim-ward;CHI;6;6;535;0;0;0;0;0;0;0;0;0;0;0;0
collen-warner;RSL;13;4;426;0;0;0;0;0;0;0;0;0;0;0;0
andrew-wiedeman;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-williams;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-williams;RSL;30;20;1862;0;0;0;0;0;0;7;0.34;0;0;0;0
chris-wingert;RSL;24;22;1985;0;0;0;0;0;0;0;0;0;0;0;0
chris-wondolowski;SJ;28;26;2308;0;0;0;0;0;0;1;0.04;0;0;0;0
marvell-wynne;COL;27;27;2383;0;0;0;0;0;0;0;0;0;0;0;0
jason-yeisley;DAL;5;0;39;0;0;0;0;0;0;0;0;0;0;0;0
steve-zakuani;SEA;29;27;2285;0;0;0;0;0;0;6;0.24;0;0;0;0
lyle-adams;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
korede-aiyegbusi;SKC;5;1;129;0;0;0;0;0;0;0;0;0;0;0;0
danny-allsopp;DC;23;18;1456;0;0;0;0;0;0;0;0;0;0;0;0
kevin-alston;NE;22;22;1826;0;0;0;0;0;0;1;0.05;0;0;0;0
quincy-amarikwa;COL;13;2;238;0;0;0;0;0;0;0;0;0;0;0;0
;HOU;2;0;37;0;0;0;0;0;0;0;0;0;0;0;0
davy-arnaud;SKC;27;27;2342;0;0;0;0;0;0;3;0.12;0;0;0;0
cristian-arrieta;PHI;16;15;1343;0;0;0;0;0;0;0;0;0;0;0;0
corey-ashe;HOU;27;19;1650;0;0;0;0;0;0;3;0.16;0;0;0;0
nana-attakora;TOR;25;24;2108;0;0;0;0;0;0;0;0;0;0;0;0
stephane-auvray;SKC;21;21;1681;0;0;0;0;0;0;1;0.05;0;0;0;0
mehdi-ballouchy;RBNY;6;6;540;0;0;0;0;0;0;1;0.17;0;0;0;0
mike-banner;CHI;18;9;1019;0;0;0;0;0;0;0;0;0;0;0;0
brandon-barklage;DC;3;2;205;0;0;0;0;0;0;0;0;0;0;0;0
darrius-barnes;NE;21;20;1800;0;0;0;0;0;0;0;0;0;0;0;0
chad-barrett;TOR;23;18;1545;0;0;0;0;0;0;2;0.12;0;0;0;0
;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jamar-beasley;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-besler;SKC;12;10;1016;0;0;0;0;0;0;0;0;0;0;0;0
zak-boggs;NE;9;4;390;0;0;0;0;0;0;0;0;0;0;0;0
corben-bone;CHI;5;1;114;0;0;0;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;8;4;456;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-bornstein;CHV;21;17;1673;0;0;0;0;0;0;2;0.11;0;0;0;0
branko-boskovic;DC;13;8;771;0;0;0;0;0;0;0;0;0;0;0;0
bobby-boswell;HOU;26;26;2277;0;0;0;0;0;0;1;0.04;0;0;0;0
justin-braun;CHV;28;24;2118;0;0;0;0;0;0;3;0.13;0;0;0;0
jim-brennan;TOR;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
c-j-brown;CHI;26;26;2340;0;0;0;0;0;0;0;0;0;0;0;0
teal-bunbury;SKC;26;13;1441;0;0;0;0;0;0;2;0.12;0;0;0;0
marc-burch;DC;4;4;360;0;0;0;0;0;0;0;0;0;0;0;0
preston-burpo;NE;11;11;939;0;0;0;0;0;0;0;0;0;0;0;0
danny-califf;PHI;28;28;2464;0;0;0;0;0;0;1;0.04;0;0;0;0
geoff-cameron;HOU;16;15;1321;0;0;0;0;0;0;0;0;0;0;0;0
adrian-cann;TOR;26;26;2340;0;0;0;0;0;0;0;0;0;0;0;0
calen-carr;CHI;14;4;538;0;0;0;0;0;0;0;0;0;0;0;0
junior-carreiro;DC;3;0;43;0;0;0;0;0;0;0;0;0;0;0;0
fred;PHI;25;24;1913;0;0;0;0;0;0;1;0.05;0;0;0;0
nery-castillo;CHI;8;6;487;0;0;0;0;0;0;0;0;0;0;0;0
christian-castillo;DC;10;8;691;0;0;0;0;0;0;0;0;0;0;0;0
mauricio-castro;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-chabala;HOU;25;22;2030;0;0;0;0;0;0;4;0.18;0;0;0;0
sunil-chhetri;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chukwudi-chijindu;CHV;12;2;308;0;0;0;0;0;0;0;0;0;0;0;0
brian-ching;HOU;20;16;1425;0;0;0;0;0;0;3;0.19;0;0;0;0
colin-clark;COL;16;9;866;0;0;0;0;0;0;0;0;0;0;0;0
colin-clark;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-cochrane;HOU;12;5;569;0;0;0;0;0;0;0;0;0;0;0;0
nico-colaluca;NE;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0
wilman-conde;CHI;25;22;2019;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-conrad;SKC;26;26;2282;0;0;0;0;0;0;0;0;0;0;0;0
jon-conway;TOR;1;1;72;0;0;0;0;0;0;0;0;0;0;0;0
eduardo-coudet;PHI;9;9;631;0;0;0;0;0;0;0;0;0;0;0;0
adam-cristman;DC;17;8;708;0;0;0;0;0;0;1;0.13;0;0;0;0
sam-cronin;SJ;17;16;1401;0;0;0;0;0;0;0;0;0;0;0;0
danny-cruz;HOU;25;14;1362;0;0;0;0;0;0;2;0.13;0;0;0;0
yamith-cuesta;CHV;6;3;290;0;0;0;0;0;0;0;0;0;0;0;0
luciano-emilio;DC;4;1;157;0;0;0;0;0;0;0;0;0;0;0;0
brad-davis;HOU;27;25;2163;0;0;0;0;0;0;12;0.5;0;0;0;0
julian-de-guzman;TOR;25;21;2014;0;0;0;0;0;0;2;0.09;0;0;0;0
bryan-de-la-fuente;CHV;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
dwayne-de-rosario;TOR;27;24;2226;0;0;0;0;0;0;3;0.12;0;0;0;0
;CHV;22;21;1865;0;0;0;0;0;0;1;0.05;0;0;0;0
tyler-deric;HOU;2;2;180;0;0;0;0;0;0;0;0;0;0;0;0
;NE;13;11;1068;0;0;0;0;0;0;1;0.08;0;0;0;0
stefan-dimitrov;CHI;5;1;67;0;0;0;0;0;0;0;0;0;0;0;0
birahim-diop;SKC;14;7;497;0;0;0;0;0;0;1;0.18;0;0;0;0
maicon-santos;TOR;13;10;927;0;0;0;0;0;0;2;0.19;0;0;0;0
maicon-santos;CHV;9;3;258;0;0;0;0;0;0;0;0;0;0;0;0
kheli-dube;NE;20;12;1023;0;0;0;0;0;0;5;0.44;0;0;0;0
andrew-dykstra;CHI;17;17;1530;0;0;0;0;0;0;1;0.06;0;0;0;0
pablo-escobar;SKC;7;7;529;0;0;0;0;0;0;0;0;0;0;0;0
roger-espinoza;SKC;25;25;2192;0;0;0;0;0;0;1;0.04;0;0;0;0
;CHV;15;14;1156;0;0;0;0;0;0;3;0.23;0;0;0;0
;TOR;9;5;544;0;0;0;0;0;0;1;0.17;0;0;0;0
stefan-frei;TOR;28;28;2520;0;0;0;0;0;0;0;0;0;0;0;0
gabe-gala;TOR;10;1;217;0;0;0;0;0;0;0;0;0;0;0;0
maykel-galindo;CHV;6;4;343;0;0;0;0;0;0;0;0;0;0;0;0
nick-garcia;TOR;23;20;1811;0;0;0;0;0;0;1;0.05;0;0;0;0
dan-gargan;TOR;27;25;2237;0;0;0;0;0;0;4;0.16;0;0;0;0
blair-gavin;CHV;16;16;1369;0;0;0;0;0;0;1;0.07;0;0;0;0
ali-gerba;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cory-gibbs;NE;25;25;2179;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-gomez;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-diego-gonzalez;PHI;7;7;630;0;0;0;0;0;0;0;0;0;0;0;0
alan-gordon;LA;12;4;467;0;0;0;0;0;0;0;0;0;0;0;0
alan-gordon;CHV;9;8;732;0;0;0;0;0;0;3;0.37;0;0;0;0
jordan-graye;DC;20;20;1662;0;0;0;0;0;0;0;0;0;0;0;0
jason-griffiths;NE;10;4;377;0;0;0;0;0;0;0;0;0;0;0;0
kevin-guppy;CHV;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
andre-hainault;HOU;28;26;2376;0;0;0;0;0;0;1;0.04;0;0;0;0
tally-hall;HOU;5;5;450;0;0;0;0;0;0;0;0;0;0;0;0
bill-hamid;DC;8;8;720;0;0;0;0;0;0;0;0;0;0;0;0
ty-harden;TOR;12;10;975;0;0;0;0;0;0;0;0;0;0;0;0
michael-harrington;SKC;29;29;2560;0;0;0;0;0;0;4;0.14;0;0;0;0
chase-harrison;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-harvey;PHI;30;29;2620;0;0;0;0;0;0;1;0.03;0;0;0;0
doneil-henry;TOR;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
zoltan-hercegfalvi;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-hernandez-x9597;DC;14;13;1149;0;0;0;0;0;0;1;0.08;0;0;0;0
zac-herold;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sergio-herrera;CLB;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
;SKC;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0
aaron-hohlbein;SKC;2;1;111;0;0;0;0;0;0;0;0;0;0;0;0
michael-holody;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raivis-hscanovics;TOR;11;10;753;0;0;0;0;0;0;0;0;0;0;0;0
baggio-husidic;CHI;22;18;1498;0;0;0;0;0;0;3;0.18;0;0;0;0
;TOR;8;3;262;0;0;0;0;0;0;1;0.34;0;0;0;0
andrew-jacobson;PHI;25;13;1294;0;0;0;0;0;0;0;0;0;0;0;0
dejan-jakovic;DC;19;18;1624;0;0;0;0;0;0;0;0;0;0;0;0
julius-james;DC;22;16;1682;0;0;0;0;0;0;0;0;0;0;0;0
edgaras-jankauskas;NE;4;0;147;0;0;0;0;0;0;0;0;0;0;0;0
ante-jazic;CHV;21;21;1771;0;0;0;0;0;0;1;0.05;0;0;0;0
jack-jewsbury;SKC;29;17;1675;0;0;0;0;0;0;0;0;0;0;0;0
collins-john;CHI;17;10;901;0;0;0;0;0;0;1;0.1;0;0;0;0
sean-johnson;CHI;13;13;1170;0;0;0;0;0;0;0;0;0;0;0;0
